congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,house,S000248,Serrano,NY,15,D,96,0.13541666666666666,0.13178553,-88.9
116,house,S000248,Serrano,NY,15,D,53,0.03773584905660377,0.01923618,-88.9
0,house,S000250,Sessions,TX,32,Republican,94,0.9787234042553191,0.65303497,-1.9
115,house,S000250,Sessions,TX,32,R,94,0.9787234042553191,0.65303497,-1.9
0,house,S000344,Sherman,CA,30,Democrat,149,0.1342281879194631,0.13357211,-43.4
115,house,S000344,Sherman,CA,30,D,94,0.20212765957446807,0.19663296,-43.4
116,house,S000344,Sherman,CA,30,D,55,0.01818181818181818,0.02579539,-43.4
0,house,S000364,Shimkus,IL,15,Republican,148,0.972972972972973,0.95515652,46.2
115,house,S000364,Shimkus,IL,15,R,94,0.9893617021276596,0.94952091,46.2
116,house,S000364,Shimkus,IL,15,R,54,0.9444444444444444,0.96496665,46.2
0,house,S000480,Slaughter,NY,25,Democrat,60,0.16666666666666666,0.31549983,-16.4
115,house,S000480,Slaughter,NY,25,D,60,0.16666666666666666,0.31549983,-16.4
0,house,S000510,Smith,WA,9,Democrat,146,0.10273972602739725,0.12507769,-47.2
115,house,S000510,Smith,WA,9,D,90,0.14444444444444443,0.18790024,-47.2
116,house,S000510,Smith,WA,9,D,56,0.03571428571428571,0.02411288,-47.2
0,house,S000522,Smith,NJ,4,Republican,151,0.695364238410596,0.8551515,14.8
115,house,S000522,Smith,NJ,4,R,95,0.8,0.89691562,14.8
116,house,S000522,Smith,NJ,4,R,56,0.5178571428571429,0.78430166,14.8
0,house,S000583,Smith,TX,21,Republican,94,0.9680851063829787,0.85564771,10
115,house,S000583,Smith,TX,21,R,94,0.9680851063829787,0.85564771,10
0,house,S001145,Schakowsky,IL,9,Democrat,152,0.07894736842105263,0.12840022,-45.2
115,house,S001145,Schakowsky,IL,9,D,96,0.11458333333333333,0.18887192,-45.2
116,house,S001145,Schakowsky,IL,9,D,56,0.017857142857142856,0.02473446,-45.2
0,house,S001148,Simpson,ID,2,Republican,147,0.9591836734693877,0.93019297,24.7
115,house,S001148,Simpson,ID,2,R,91,0.989010989010989,0.93692801,24.7
116,house,S001148,Simpson,ID,2,R,56,0.9107142857142857,0.91924852,24.7
0,house,S001150,Schiff,CA,28,Democrat,152,0.15789473684210525,0.12152317,-49.8
115,house,S001150,Schiff,CA,28,D,96,0.22916666666666666,0.17877994,-49.8
116,house,S001150,Schiff,CA,28,D,56,0.03571428571428571,0.02336872,-49.8
0,house,S001154,Shuster,PA,9,Republican,94,0.9893617021276596,0.94975351,42.5
115,house,S001154,Shuster,PA,9,R,94,0.9893617021276596,0.94975351,42.5
0,house,S001156,Sánchez,CA,38,Democrat,146,0.11643835616438356,0.1365375,-39.6
115,house,S001156,Sánchez,CA,38,D,93,0.16129032258064516,0.19824125,-39.6
116,house,S001156,Sánchez,CA,38,D,53,0.03773584905660377,0.02826489,-39.6
0,house,S001157,Scott,GA,13,Democrat,144,0.18055555555555555,0.12676917,-44.4
115,house,S001157,Scott,GA,13,D,89,0.2808988764044944,0.18938171,-44.4
116,house,S001157,Scott,GA,13,D,55,0.01818181818181818,0.02545068,-44.4
0,house,S001165,Sires,NJ,8,Democrat,147,0.16326530612244897,0.11982324,-54.2
115,house,S001165,Sires,NJ,8,D,92,0.2391304347826087,0.17790997,-54.2
116,house,S001165,Sires,NJ,8,D,55,0.03636363636363636,0.02265998,-54.2
0,house,S001168,Sarbanes,MD,3,Democrat,151,0.13245033112582782,0.16322434,-30.5
115,house,S001168,Sarbanes,MD,3,D,95,0.18947368421052632,0.24090939,-30.5
116,house,S001168,Sarbanes,MD,3,D,56,0.03571428571428571,0.0314372,-30.5
0,house,S001170,Shea-Porter,NH,1,Democrat,90,0.23333333333333334,0.71711245,1.6
115,house,S001170,Shea-Porter,NH,1,D,90,0.23333333333333334,0.71711245,1.6
0,house,S001172,Smith,NE,3,Republican,149,0.9395973154362416,0.95644055,54.9
115,house,S001172,Smith,NE,3,R,95,0.9473684210526315,0.94840459,54.9
116,house,S001172,Smith,NE,3,R,54,0.9259259259259259,0.97057789,54.9
0,house,S001175,Speier,CA,14,Democrat,139,0.1366906474820144,0.11914494,-58.7
115,house,S001175,Speier,CA,14,D,86,0.20930232558139536,0.17871072,-58.7
116,house,S001175,Speier,CA,14,D,53,0.018867924528301886,0.02249103,-58.7
0,house,S001176,Scalise,LA,1,Republican,131,0.9847328244274809,0.96231135,42
115,house,S001176,Scalise,LA,1,R,75,1,0.96216352,42
116,house,S001176,Scalise,LA,1,R,56,0.9642857142857143,0.96250932,42
0,house,S001180,Schrader,OR,5,Democrat,151,0.2185430463576159,0.43161048,-4.2
115,house,S001180,Schrader,OR,5,D,95,0.3263157894736842,0.60663956,-4.2
116,house,S001180,Schrader,OR,5,D,56,0.03571428571428571,0.13468613,-4.2
0,house,S001183,Schweikert,AZ,6,Republican,152,0.9013157894736842,0.76948536,10
115,house,S001183,Schweikert,AZ,6,R,96,0.8958333333333334,0.85428917,10
116,house,S001183,Schweikert,AZ,6,R,56,0.9107142857142857,0.6241074,10
0,house,S001185,Sewell,AL,7,Democrat,149,0.19463087248322147,0.13311773,-41.2
115,house,S001185,Sewell,AL,7,D,93,0.2903225806451613,0.19754154,-41.2
116,house,S001185,Sewell,AL,7,D,56,0.03571428571428571,0.02612818,-41.2
0,house,S001187,Stivers,OH,15,Republican,142,0.9577464788732394,0.86225092,15.4
115,house,S001187,Stivers,OH,15,R,91,0.989010989010989,0.9003995,15.4
116,house,S001187,Stivers,OH,15,R,51,0.9019607843137255,0.79418187,15.4
0,house,S001189,Scott,GA,8,Republican,152,0.9605263157894737,0.94261702,28.9
115,house,S001189,Scott,GA,8,R,96,0.9895833333333334,0.94529712,28.9
116,house,S001189,Scott,GA,8,R,56,0.9107142857142857,0.93802257,28.9
0,house,S001190,Schneider,IL,10,Democrat,150,0.26,0.16814444,-29.4
115,house,S001190,Schneider,IL,10,D,94,0.39361702127659576,0.24913421,-29.4
116,house,S001190,Schneider,IL,10,D,56,0.03571428571428571,0.03219732,-29.4
115,house,S001191,Sinema,AZ,9,D,91,0.6263736263736264,0.36384563,-16.3
0,house,S001192,Stewart,UT,2,Republican,148,0.9527027027027027,0.84183851,14
115,house,S001192,Stewart,UT,2,R,92,0.9456521739130435,0.88999112,14
116,house,S001192,Stewart,UT,2,R,56,0.9642857142857143,0.76273066,14
0,house,S001193,Swalwell,CA,15,Democrat,140,0.16428571428571428,0.13063013,-45.7
115,house,S001193,Swalwell,CA,15,D,93,0.23655913978494625,0.18189683,-45.7
116,house,S001193,Swalwell,CA,15,D,47,0.02127659574468085,0.02918751,-45.7
0,house,S001195,Smith,MO,8,Republican,149,0.9395973154362416,0.95653148,54.4
115,house,S001195,Smith,MO,8,R,93,0.9139784946236559,0.94759591,54.4
116,house,S001195,Smith,MO,8,R,56,0.9821428571428571,0.97137092,54.4
0,house,S001196,Stefanik,NY,21,Republican,152,0.7763157894736842,0.84269905,13.9
115,house,S001196,Stefanik,NY,21,R,96,0.8958333333333334,0.89100666,13.9
116,house,S001196,Stefanik,NY,21,R,56,0.5714285714285714,0.759886,13.9
0,house,S001199,Smucker,PA,11,Republican,148,0.9527027027027027,0.85067578,25.8
115,house,S001199,Smucker,PA,16,R,96,0.9583333333333334,0.81333017,6.8
116,house,S001199,Smucker,PA,11,R,52,0.9423076923076923,0.91962152,25.8
0,house,S001200,Soto,FL,9,Democrat,151,0.15894039735099338,0.29559571,-12.9
115,house,S001200,Soto,FL,9,D,96,0.22916666666666666,0.4296077,-12.9
116,house,S001200,Soto,FL,9,D,55,0.03636363636363636,0.06168388,-12.9
0,house,S001201,Suozzi,NY,3,Democrat,149,0.22818791946308725,0.39006749,-6.1
115,house,S001201,Suozzi,NY,3,D,93,0.34408602150537637,0.55953314,-6.1
116,house,S001201,Suozzi,NY,3,D,56,0.03571428571428571,0.10863346,-6.1
0,house,S001205,Scanlon,PA,5,Democrat,59,0.05084745762711865,0.07056637,-28.2
115,house,S001205,Scanlon,PA,7,D,3,0.6666666666666666,0.76999532,-2.3
116,house,S001205,Scanlon,PA,5,D,56,0.017857142857142856,0.03309696,-28.2
0,house,S001206,Shalala,FL,27,Democrat,56,0.03571428571428571,0.04304358,-19.6
116,house,S001206,Shalala,FL,27,D,56,0.03571428571428571,0.04304358,-19.6
0,house,S001207,Sherrill,NJ,11,Democrat,55,0.03636363636363636,0.25426049,0.9
116,house,S001207,Sherrill,NJ,11,D,55,0.03636363636363636,0.25426049,0.9
0,house,S001208,Slotkin,MI,8,Democrat,56,0.03571428571428571,0.48246718,6.7
116,house,S001208,Slotkin,MI,8,D,56,0.03571428571428571,0.48246718,6.7
0,house,S001209,Spanberger,VA,7,Democrat,56,0.017857142857142856,0.47365514,6.5
116,house,S001209,Spanberger,VA,7,D,56,0.017857142857142856,0.47365514,6.5
0,house,S001210,Spano,FL,15,Republican,56,0.9107142857142857,0.6241074,10
116,house,S001210,Spano,FL,15,R,56,0.9107142857142857,0.6241074,10
0,house,S001211,Stanton,AZ,9,Democrat,56,0.03571428571428571,0.04986081,-16.3
116,house,S001211,Stanton,AZ,9,D,56,0.03571428571428571,0.04986081,-16.3
0,house,S001212,Stauber,MN,8,Republican,56,0.9107142857142857,0.80380425,15.6
116,house,S001212,Stauber,MN,8,R,56,0.9107142857142857,0.80380425,15.6
0,house,S001213,Steil,WI,1,Republican,55,0.9454545454545454,0.63342915,10.3
116,house,S001213,Steil,WI,1,R,55,0.9454545454545454,0.63342915,10.3
0,house,S001214,Steube,FL,17,Republican,55,0.9636363636363636,0.93039435,27.2
116,house,S001214,Steube,FL,17,R,55,0.9636363636363636,0.93039435,27.2
0,house,S001215,Stevens,MI,11,Democrat,56,0.03571428571428571,0.38325443,4.4
116,house,S001215,Stevens,MI,11,D,56,0.03571428571428571,0.38325443,4.4
0,house,S001216,Schrier,WA,8,Democrat,56,0.03571428571428571,0.15564988,-3
116,house,S001216,Schrier,WA,8,D,56,0.03571428571428571,0.15564988,-3
0,house,T000193,Thompson,MS,2,Democrat,143,0.11888111888111888,0.17511328,-28.5
115,house,T000193,Thompson,MS,2,D,91,0.17582417582417584,0.25495464,-28.5
116,house,T000193,Thompson,MS,2,D,52,0.019230769230769232,0.03539091,-28.5
0,house,T000238,Thornberry,TX,13,Republican,150,0.9666666666666667,0.95674556,63
115,house,T000238,Thornberry,TX,13,R,96,0.9791666666666666,0.94690775,63
116,house,T000238,Thornberry,TX,13,R,54,0.9444444444444444,0.97423501,63
0,house,T000460,Thompson,CA,5,Democrat,148,0.14864864864864866,0.12520995,-44.9
115,house,T000460,Thompson,CA,5,D,93,0.22580645161290322,0.18430643,-44.9
116,house,T000460,Thompson,CA,5,D,55,0.01818181818181818,0.02528318,-44.9
0,house,T000462,Tiberi,OH,12,Republican,58,0.9827586206896551,0.86721055,11.3
115,house,T000462,Tiberi,OH,12,R,58,0.9827586206896551,0.86721055,11.3
0,house,T000463,Turner,OH,10,Republican,151,0.9602649006622517,0.70742217,7.3
115,house,T000463,Turner,OH,10,R,96,0.9583333333333334,0.82040669,7.3
116,house,T000463,Turner,OH,10,R,55,0.9636363636363636,0.51021283,7.3
0,house,T000465,Tsongas,MA,3,Democrat,88,0.19318181818181818,0.27662097,-22.8
115,house,T000465,Tsongas,MA,3,D,88,0.19318181818181818,0.27662097,-22.8
0,house,T000467,Thompson,PA,15,Republican,151,0.9801324503311258,0.95171268,43.3
115,house,T000467,Thompson,PA,5,R,96,0.9895833333333334,0.94518355,28.8
116,house,T000467,Thompson,PA,15,R,55,0.9636363636363636,0.96310897,43.3
0,house,T000468,Titus,NV,1,Democrat,147,0.10204081632653061,0.16093215,-29
115,house,T000468,Titus,NV,1,D,92,0.15217391304347827,0.23736595,-29
116,house,T000468,Titus,NV,1,D,55,0.01818181818181818,0.03307925,-29
0,house,T000469,Tonko,NY,20,Democrat,149,0.1476510067114094,0.28611467,-13.5
115,house,T000469,Tonko,NY,20,D,93,0.22580645161290322,0.4232879,-13.5
116,house,T000469,Tonko,NY,20,D,56,0.017857142857142856,0.05830913,-13.5
0,house,T000470,Tipton,CO,3,Republican,150,0.94,0.80942211,12
115,house,T000470,Tipton,CO,3,R,94,0.9574468085106383,0.87486637,12
116,house,T000470,Tipton,CO,3,R,56,0.9107142857142857,0.69956923,12
0,house,T000472,Takano,CA,41,Democrat,149,0.12751677852348994,0.1754968,-27.9
115,house,T000472,Takano,CA,41,D,94,0.18085106382978725,0.25832221,-27.9
116,house,T000472,Takano,CA,41,D,55,0.03636363636363636,0.03394065,-27.9
0,house,T000474,Torres,CA,35,Democrat,150,0.17333333333333334,0.13744264,-40.8
115,house,T000474,Torres,CA,35,D,94,0.26595744680851063,0.20366703,-40.8
116,house,T000474,Torres,CA,35,D,56,0.017857142857142856,0.02628027,-40.8
0,house,T000475,Trott,MI,11,Republican,90,0.9888888888888889,0.77224179,4.4
115,house,T000475,Trott,MI,11,R,90,0.9888888888888889,0.77224179,4.4
0,house,T000477,Taylor,VA,2,Republican,93,0.978494623655914,0.75902563,3.4
115,house,T000477,Taylor,VA,2,R,93,0.978494623655914,0.75902563,3.4
0,house,T000478,Tenney,NY,22,Republican,96,0.96875,0.90237522,15.5
115,house,T000478,Tenney,NY,22,R,96,0.96875,0.90237522,15.5
0,house,T000479,Taylor,TX,3,Republican,56,0.9464285714285714,0.76832066,14.2
116,house,T000479,Taylor,TX,3,R,56,0.9464285714285714,0.76832066,14.2
0,house,T000480,Timmons,SC,4,Republican,50,0.94,0.92307672,25.7
116,house,T000480,Timmons,SC,4,R,50,0.94,0.92307672,25.7
0,house,T000481,Tlaib,MI,13,Democrat,56,0.08928571428571429,0.02090822,-60.7
116,house,T000481,Tlaib,MI,13,D,56,0.08928571428571429,0.02090822,-60.7
0,house,T000482,Trahan,MA,3,Democrat,56,0.017857142857142856,0.03840297,-22.8
116,house,T000482,Trahan,MA,3,D,56,0.017857142857142856,0.03840297,-22.8
0,house,T000483,Trone,MD,6,Democrat,56,0.03571428571428571,0.05310078,-15.1
116,house,T000483,Trone,MD,6,D,56,0.03571428571428571,0.05310078,-15.1
0,house,T000484,Torres Small,NM,2,Democrat,56,0.07142857142857142,0.63213355,10.2
116,house,T000484,Torres Small,NM,2,D,56,0.07142857142857142,0.63213355,10.2
0,house,U000031,Upton,MI,6,Republican,151,0.8211920529801324,0.73147229,8.4
115,house,U000031,Upton,MI,6,R,95,0.9473684210526315,0.83431314,8.4
116,house,U000031,Upton,MI,6,R,56,0.6071428571428571,0.55701013,8.4
0,house,U000040,Underwood,IL,14,Democrat,56,0.03571428571428571,0.36276636,3.9
116,house,U000040,Underwood,IL,14,D,56,0.03571428571428571,0.36276636,3.9
0,house,V000081,Velázquez,NY,7,Democrat,148,0.07432432432432433,0.09930543,-76.5
115,house,V000081,Velázquez,NY,7,D,94,0.10638297872340426,0.14510308,-76.5
116,house,V000081,Velázquez,NY,7,D,54,0.018518518518518517,0.01958358,-76.5
0,house,V000108,Visclosky,IN,1,Democrat,151,0.15894039735099338,0.29889609,-12.6
115,house,V000108,Visclosky,IN,1,D,96,0.22916666666666666,0.43492612,-12.6
116,house,V000108,Visclosky,IN,1,D,55,0.03636363636363636,0.06146186,-12.6
0,house,V000129,Valadao,CA,21,Republican,94,0.9787234042553191,0.38805628,-15.5
115,house,V000129,Valadao,CA,21,R,94,0.9787234042553191,0.38805628,-15.5
0,house,V000130,Vargas,CA,51,Democrat,149,0.10738255033557047,0.124627,-49
115,house,V000130,Vargas,CA,51,D,94,0.1595744680851064,0.18349318,-49
116,house,V000130,Vargas,CA,51,D,55,0.01818181818181818,0.02401935,-49
0,house,V000131,Veasey,TX,33,Democrat,148,0.1554054054054054,0.11179704,-49.2
115,house,V000131,Veasey,TX,33,D,93,0.22580645161290322,0.16374231,-49.2
116,house,V000131,Veasey,TX,33,D,55,0.03636363636363636,0.02396232,-49.2
0,house,V000132,Vela,TX,34,Democrat,147,0.17006802721088435,0.19386318,-21.5
115,house,V000132,Vela,TX,34,D,91,0.24175824175824176,0.28848024,-21.5
116,house,V000132,Vela,TX,34,D,56,0.05357142857142857,0.04011046,-21.5
0,house,V000133,Van Drew,NJ,2,Democrat,55,0.07272727272727272,0.39389703,4.6
116,house,V000133,Van Drew,NJ,2,D,55,0.07272727272727272,0.39389703,4.6
0,house,W000187,Waters,CA,43,Democrat,151,0.07947019867549669,0.10885088,-61.7
115,house,W000187,Waters,CA,43,D,95,0.11578947368421053,0.16079574,-61.7
116,house,W000187,Waters,CA,43,D,56,0.017857142857142856,0.02073012,-61.7
0,house,W000791,Walden,OR,2,Republican,152,0.9013157894736842,0.90892678,20.1
115,house,W000791,Walden,OR,2,R,96,0.9895833333333334,0.925617,20.1
116,house,W000791,Walden,OR,2,R,56,0.75,0.88031499,20.1
0,house,W000795,Wilson,SC,2,Republican,150,0.9733333333333334,0.88973022,17.7
115,house,W000795,Wilson,SC,2,R,96,0.9791666666666666,0.91505687,17.7
116,house,W000795,Wilson,SC,2,R,54,0.9629629629629629,0.84470508,17.7
0,house,W000797,Wasserman Schultz,FL,23,Democrat,149,0.12751677852348994,0.1754877,-26.1
115,house,W000797,Wasserman Schultz,FL,23,D,93,0.1827956989247312,0.26015349,-26.1
116,house,W000797,Wasserman Schultz,FL,23,D,56,0.03571428571428571,0.03488202,-26.1
0,house,W000798,Walberg,MI,7,Republican,151,0.9801324503311258,0.88250615,17
115,house,W000798,Walberg,MI,7,R,96,0.9895833333333334,0.91136246,17
116,house,W000798,Walberg,MI,7,R,55,0.9636363636363636,0.83213878,17
0,house,W000799,Walz,MN,1,Democrat,73,0.2054794520547945,0.8924946,14.9
115,house,W000799,Walz,MN,1,D,73,0.2054794520547945,0.8924946,14.9
0,house,W000800,Welch,VT,0,Democrat,150,0.12666666666666668,0.18109811,-26.40835124
115,house,W000800,Welch,VT,0,D,95,0.18947368421052632,0.2655481,-26.40835124
116,house,W000800,Welch,VT,0,D,55,0.01818181818181818,0.03522996,-26.40835124
0,house,W000804,Wittman,VA,1,Republican,150,0.92,0.81650774,12.4
115,house,W000804,Wittman,VA,1,R,94,0.9042553191489362,0.8780261,12.4
116,house,W000804,Wittman,VA,1,R,56,0.9464285714285714,0.71324477,12.4
0,house,W000806,Webster,FL,11,Republican,145,0.9172413793103448,0.95385587,32.3
115,house,W000806,Webster,FL,11,R,90,0.9111111111111111,0.95099871,32.3
116,house,W000806,Webster,FL,11,R,55,0.9272727272727272,0.95853124,32.3
0,house,W000808,Wilson,FL,24,Democrat,131,0.10687022900763359,0.10305475,-67.5
115,house,W000808,Wilson,FL,24,D,82,0.15853658536585366,0.1510877,-67.5
116,house,W000808,Wilson,FL,24,D,49,0.02040816326530612,0.02267307,-67.5
0,house,W000809,Womack,AR,3,Republican,152,0.9802631578947368,0.94679687,31.4
115,house,W000809,Womack,AR,3,R,96,0.9895833333333334,0.94762677,31.4
116,house,W000809,Womack,AR,3,R,56,0.9642857142857143,0.94537419,31.4
0,house,W000810,Woodall,GA,7,Republican,152,0.9802631578947368,0.6803178,6.3
115,house,W000810,Woodall,GA,7,R,96,0.9791666666666666,0.80600284,6.3
116,house,W000810,Woodall,GA,7,R,56,0.9821428571428571,0.46485773,6.3
0,house,W000812,Wagner,MO,2,Republican,148,0.9527027027027027,0.77859937,10.3
115,house,W000812,Wagner,MO,2,R,95,0.968421052631579,0.85732307,10.3
116,house,W000812,Wagner,MO,2,R,53,0.9245283018867925,0.63749084,10.3
0,house,W000813,Walorski,IN,2,Republican,151,0.9470198675496688,0.92536863,23.2
115,house,W000813,Walorski,IN,2,R,96,0.9583333333333334,0.93530616,23.2
116,house,W000813,Walorski,IN,2,R,55,0.9272727272727272,0.90802314,23.2
0,house,W000814,Weber,TX,14,Republican,145,0.9448275862068966,0.90355442,19.8
115,house,W000814,Weber,TX,14,R,93,0.9247311827956989,0.92227873,19.8
116,house,W000814,Weber,TX,14,R,52,0.9807692307692307,0.87006671,19.8
0,house,W000815,Wenstrup,OH,2,Republican,150,0.9533333333333334,0.87435441,16.1
115,house,W000815,Wenstrup,OH,2,R,96,0.9583333333333334,0.90615324,16.1
116,house,W000815,Wenstrup,OH,2,R,54,0.9444444444444444,0.81782316,16.1
0,house,W000816,Williams,TX,25,Republican,149,0.9395973154362416,0.85644721,14.9
115,house,W000816,Williams,TX,25,R,95,0.9263157894736842,0.89801943,14.9
116,house,W000816,Williams,TX,25,R,54,0.9629629629629629,0.78331089,14.9
0,house,W000819,Walker,NC,6,Republican,138,0.9347826086956522,0.85869306,14.7
115,house,W000819,Walker,NC,6,R,91,0.9230769230769231,0.89388693,14.7
116,house,W000819,Walker,NC,6,R,47,0.9574468085106383,0.79055175,14.7
0,house,W000820,Walters,CA,45,Republican,94,0.9893617021276596,0.57844199,-5.4
115,house,W000820,Walters,CA,45,R,94,0.9893617021276596,0.57844199,-5.4
0,house,W000821,Westerman,AR,4,Republican,152,0.9407894736842105,0.94873476,32.9
115,house,W000821,Westerman,AR,4,R,96,0.9375,0.94862569,32.9
116,house,W000821,Westerman,AR,4,R,56,0.9464285714285714,0.94892174,32.9
0,house,W000822,Watson Coleman,NJ,12,Democrat,151,0.059602649006622516,0.15456536,-33.2
115,house,W000822,Watson Coleman,NJ,12,D,95,0.08421052631578947,0.228118,-33.2
116,house,W000822,Watson Coleman,NJ,12,D,56,0.017857142857142856,0.02978856,-33.2
0,house,W000823,Waltz,FL,6,Republican,56,0.9107142857142857,0.83323375,17
116,house,W000823,Waltz,FL,6,R,56,0.9107142857142857,0.83323375,17
0,house,W000824,Watkins,KS,2,Republican,55,0.9454545454545454,0.86079533,18.4
116,house,W000824,Watkins,KS,2,R,55,0.9454545454545454,0.86079533,18.4
0,house,W000825,Wexton,VA,10,Democrat,56,0.03571428571428571,0.07497326,-10
116,house,W000825,Wexton,VA,10,D,56,0.03571428571428571,0.07497326,-10
0,house,W000826,Wild,PA,7,Democrat,59,0.06779661016949153,0.23153652,-1.1
115,house,W000826,Wild,PA,15,D,3,0.6666666666666666,0.86920674,7.6
116,house,W000826,Wild,PA,7,D,56,0.03571428571428571,0.19737561,-1.1
0,house,W000827,Wright,TX,6,Republican,52,0.9423076923076923,0.70864856,12.3
116,house,W000827,Wright,TX,6,R,52,0.9423076923076923,0.70864856,12.3
0,house,Y000033,Young,AK,0,Republican,150,0.9266666666666666,0.85605553,14.73064079
115,house,Y000033,Young,AK,0,R,96,0.9270833333333334,0.89715152,14.73064079
116,house,Y000033,Young,AK,0,R,54,0.9259259259259259,0.78299598,14.73064079
0,house,Y000062,Yarmuth,KY,3,Democrat,149,0.14093959731543623,0.26501496,-15
115,house,Y000062,Yarmuth,KY,3,D,93,0.20430107526881722,0.39244247,-15
116,house,Y000062,Yarmuth,KY,3,D,56,0.03571428571428571,0.05339427,-15
0,house,Y000063,Yoder,KS,3,Republican,94,0.925531914893617,0.67076822,-1.2
115,house,Y000063,Yoder,KS,3,R,94,0.925531914893617,0.67076822,-1.2
0,house,Y000065,Yoho,FL,3,Republican,146,0.9383561643835616,0.87438867,16
115,house,Y000065,Yoho,FL,3,R,92,0.9130434782608695,0.90448453,16
116,house,Y000065,Yoho,FL,3,R,54,0.9814814814814815,0.82311424,16
0,house,Y000066,Young,IA,3,Republican,96,0.9895833333333334,0.76046635,3.5
115,house,Y000066,Young,IA,3,R,96,0.9895833333333334,0.76046635,3.5
0,house,Z000017,Zeldin,NY,1,Republican,152,0.881578947368421,0.81579525,12.3
115,house,Z000017,Zeldin,NY,1,R,96,0.8645833333333334,0.87758287,12.3
116,house,Z000017,Zeldin,NY,1,R,56,0.9107142857142857,0.70987361,12.3
0,house,Z000018,Zinke,MT,0,Republican,1,1,0.99438858,20.42273211
115,house,Z000018,Zinke,MT,0,R,1,1,0.99438858,20.42273211
0,senate,A000360,Alexander,TN,,Republican,106,0.9056603773584906,0.86508703,26.0057009
115,senate,A000360,Alexander,TN,,R,80,0.9375,0.87959201,26.0057009
116,senate,A000360,Alexander,TN,,R,26,0.8076923076923077,0.82045634,26.0057009
0,senate,B000575,Blunt,MO,,Republican,112,0.9285714285714286,0.80266167,18.637117
115,senate,B000575,Blunt,MO,,R,84,0.9642857142857143,0.8299707,18.637117
116,senate,B000575,Blunt,MO,,R,28,0.8214285714285714,0.7207346,18.637117
0,senate,B000944,Brown,OH,,Democrat,112,0.25,0.65204782,8.1295744
115,senate,B000944,Brown,OH,,D,83,0.30120481927710846,0.69004529,8.1295744
116,senate,B000944,Brown,OH,,D,29,0.10344827586206896,0.54329645,8.1295744
0,senate,B001135,Burr,NC,,Republican,107,0.9158878504672897,0.56482016,3.65522853
115,senate,B001135,Burr,NC,,R,81,0.9259259259259259,0.60337882,3.65522853
116,senate,B001135,Burr,NC,,R,26,0.8846153846153846,0.44469508,3.65522853
0,senate,B001230,Baldwin,WI,,Democrat,112,0.21428571428571427,0.51375939,0.7643432
115,senate,B001230,Baldwin,WI,,D,83,0.25301204819277107,0.55965646,0.7643432
116,senate,B001230,Baldwin,WI,,D,29,0.10344827586206896,0.38239882,0.7643432
0,senate,B001236,Boozman,AR,,Republican,113,0.9380530973451328,0.86945437,26.92097803
115,senate,B001236,Boozman,AR,,R,84,0.9642857142857143,0.88744937,26.92097803
116,senate,B001236,Boozman,AR,,R,29,0.8620689655172413,0.8173309,26.92097803
0,senate,B001243,Blackburn,TN,,Republican,115,0.9217391304347826,0.91218015,26.0057009
116,senate,B001243,Blackburn,TN,,R,28,0.9285714285714286,0.80821722,26.0057009
0,senate,B001261,Barrasso,WY,,Republican,113,0.911504424778761,0.91513273,46.29527573
115,senate,B001261,Barrasso,WY,,R,84,0.9166666666666666,0.92394906,46.29527573
116,senate,B001261,Barrasso,WY,,R,29,0.896551724137931,0.88959575,46.29527573
0,senate,B001267,Bennet,CO,,Democrat,105,0.26666666666666666,0.4156569,-4.90558301
115,senate,B001267,Bennet,CO,,D,84,0.30952380952380953,0.45142381,-4.90558301
116,senate,B001267,Bennet,CO,,D,21,0.09523809523809523,0.27258924,-4.90558301
0,senate,B001277,Blumenthal,CT,,Democrat,112,0.1875,0.28550799,-13.63938672
115,senate,B001277,Blumenthal,CT,,D,83,0.2289156626506024,0.32799846,-13.63938672
116,senate,B001277,Blumenthal,CT,,D,29,0.06896551724137931,0.16389735,-13.63938672
0,senate,B001288,Booker,NJ,,Democrat,104,0.1346153846153846,0.28673459,-14.1026978
115,senate,B001288,Booker,NJ,,D,84,0.15476190476190477,0.32373327,-14.1026978
116,senate,B001288,Booker,NJ,,D,20,0.05,0.13134011,-14.1026978
0,senate,B001310,Braun,IN,,Republican,29,0.9310344827586207,0.73696615,19.16519376
116,senate,B001310,Braun,IN,,R,29,0.9310344827586207,0.73696615,19.16519376
0,senate,C000127,Cantwell,WA,,Democrat,112,0.23214285714285715,0.26649189,-15.4790881
115,senate,C000127,Cantwell,WA,,D,84,0.27380952380952384,0.31016827,-15.4790881
116,senate,C000127,Cantwell,WA,,D,28,0.10714285714285714,0.13546272,-15.4790881
0,senate,C000141,Cardin,MD,,Democrat,113,0.24778761061946902,0.20182714,-26.41643951
115,senate,C000141,Cardin,MD,,D,84,0.2857142857142857,0.23655615,-26.41643951
116,senate,C000141,Cardin,MD,,D,29,0.13793103448275862,0.10123278,-26.41643951
0,senate,C000174,Carper,DE,,Democrat,113,0.2920353982300885,0.31053657,-11.43051247
115,senate,C000174,Carper,DE,,D,84,0.36904761904761907,0.35394828,-11.43051247
116,senate,C000174,Carper,DE,,D,29,0.06896551724137931,0.1847923,-11.43051247
0,senate,C000567,Cochran,MS,,Republican,68,0.9705882352941176,0.82996148,17.82624982
115,senate,C000567,Cochran,MS,,R,68,0.9705882352941176,0.82996148,17.82624982
